"movieId","title","year"
53125,"Pirates of the Caribbean: At World's End",2007
53127,"Bug",2007
53129,"Mr. Brooks",2007
53133,"Gracie",2007
53189,"Eagle vs Shark",2007
53322,"Ocean's Thirteen",2007
53435,"Hostel: Part II",2007
53447,"Paranoid Park",2007
53460,"Surf's Up",2007
53464,"Fantastic Four: Rise of the Silver Surfer",2007
53466,"Nancy Drew",2007
53519,"Death Proof",2007
53769,"In Search of a Midnight Kiss",2007
53894,"Sicko",2007
53921,"Mighty Heart, A",2007
53953,"1408",2007
53956,"Death at a Funeral",2007
53972,"Live Free or Die Hard",2007
53974,"License to Wed",2007
53993,"Evan Almighty",2007
53996,"Transformers",2007
53999,"Captivity",2007
54001,"Harry Potter and the Order of the Phoenix",2007
54004,"I Now Pronounce You Chuck and Larry",2007
54075,"Arn: The Knight Templar (Arn - Tempelriddaren)",2007
54190,"Across the Universe",2007
54193,"Broken English",2007
54256,"Hot Rod",2007
54259,"Stardust",2007
54272,"Simpsons Movie, The",2007
54274,"I Know Who Killed Me",2007
54276,"No Reservations",2007
54278,"Underdog",2007
54281,"Charlie Bartlett",2007
54286,"Bourne Ultimatum, The",2007
54290,"Bratz: The Movie",2007
54503,"Superbad",2007
54513,"Talk to Me",2007
54612,"Resurrecting the Champ",2007
54648,"Rush Hour 3",2007
54732,"Balls of Fury",2007
54734,"Sydney White",2007
54736,"Kingdom, The",2007
54745,"Rocket Science",2007
54768,"Daddy Day Camp",2007
54771,"Invasion, The",2007
54780,"Nanny Diaries, The",2007
54783,"September Dawn",2007
54785,"Halloween",2007
54787,"Death Sentence",2007
54796,"2 Days in Paris",2007
54881,"King of Kong, The",2007
54934,"Brothers Solomon, The",2007
54962,"Nines, The",2007
54978,"Good Night, The",2007
54995,"Planet Terror",2007
54997,"3:10 to Yuma",2007
54999,"Shoot 'Em Up",2007
55052,"Atonement",2007
55063,"My Winnipeg",2007
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile)",2007
55071,"No End in Sight",2007
55080,"Brave One, The",2007
55094,"In the Valley of Elah",2007
55110,"December Boys",2007
55116,"Hunting Party, The",2007
55118,"Eastern Promises",2007
55154,"Brooklyn Rules",2007
55176,"In the Shadow of the Moon",2007
55232,"Resident Evil: Extinction",2007
55241,"Mr. Woodcock",2007
55245,"Good Luck Chuck",2007
55247,"Into the Wild",2007
55250,"Game Plan, The",2007
55253,"Lust, Caution (Se, jie)",2007
55255,"Feast of Love",2007
55257,"Postal",2007
55259,"Seeker: The Dark Is Rising, The",2007
55261,"Heartbreak Kid, The",2007
55267,"Dan in Real Life",2007
55269,"Darjeeling Limited, The",2007
55272,"We Own the Night",2007
55274,"Elizabeth: The Golden Age",2007
55276,"Michael Clayton",2007
55280,"Lars and the Real Girl",2007
55282,"30 Days of Night",2007
55284,"Rendition",2007
55286,"Things We Lost in the Fire",2007
55288,"Reservation Road",2007
55290,"Gone Baby Gone",2007
55292,"Comebacks, The",2007
55363,"Assassination of Jesse James by the Coward Robert Ford, The",2007
55417,"Irina Palm",2007
55442,"Persepolis",2007
55444,"Control",2007
55451,"Jane Austen Book Club, The",2007
55555,"Edge of Heaven, The (Auf der anderen Seite)",2007
55577,"Saw IV",2007
55687,"My Kid Could Paint That",2007
55721,"Elite Squad (Tropa de Elite)",2007
55732,"Martian Child",2007
55765,"American Gangster",2007
55768,"Bee Movie",2007
55805,"Before the Devil Knows You're Dead",2007
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le)",2007
55820,"No Country for Old Men",2007
55851,"Crazy Love",2007
55872,"August Rush",2007
55901,"You, the Living (Du levande)",2007
55908,"Man from Earth, The",2007
55946,"Lions For Lambs",2007
55955,"Fred Claus",2007
55995,"Beowulf",2007
55999,"Mr. Magorium's Wonder Emporium",2007
56145,"Mist, The",2007
56152,"Enchanted",2007
56156,"Hitman",2007
56165,"P2",2007
56169,"Awake",2007
56171,"Golden Compass, The",2007
56174,"I Am Legend",2007
56176,"Alvin and the Chipmunks",2007
56251,"Futurama: Bender's Big Score",2007
56274,"Margot at the Wedding",2007
56286,"I'm Not There",2007
56333,"Savages, The",2007
56339,"Orphanage, The (Orfanato, El)",2007
56367,"Juno",2007
56389,"My Blueberry Nights",2007
56563,"Helvetica",2007
56587,"Bucket List, The",2007
56607,"Kite Runner, The",2007
56633,"Butterfly on a Wheel (Shattered)",2007
56757,"Sweeney Todd: The Demon Barber of Fleet Street",2007
56775,"National Treasure: Book of Secrets",2007
56782,"There Will Be Blood",2007
56788,"Charlie Wilson's War",2007
56801,"AVPR: Aliens vs. Predator - Requiem",2007
56805,"Walk Hard: The Dewey Cox Story",2007
56885,"Great Debaters, The",2007
56908,"Dedication",2007
56915,"Water Horse: Legend of the Deep, The",2007
56921,"Battlestar Galactica: Razor",2007
56941,"P.S. I Love You",2007
56945,"Perfect Holiday, The",2007
57147,"Cassandra's Dream",2007
57223,"D-War (Dragon Wars)",2007
57243,"Band's Visit, The (Bikur Ha-Tizmoret)",2007
57274,"[REC]",2007
57353,"Flawless",2007
57464,"He Was a Quiet Man",2007
57637,"Signal, The",2007
57843,"Rise of the Footsoldier",2007
57845,"Joe Strummer: The Future Is Unwritten",2007
57910,"Teeth",2007
57964,"Blue State",2007
58078,"Air I Breathe, The",2007
58162,"Run Fatboy Run",2007
58185,"Please Vote for Me",2007
58191,"Taxi to the Dark Side",2007
58246,"Grace Is Gone",2007
58301,"Funny Games U.S.",2007
58303,"Counterfeiters, The (Die Fälscher)",2007
58306,"Mongol",2007
58332,"Diary of the Dead",2007
58334,"Hallam Foe (Mister Foe)",2007
58351,"City of Men (Cidade dos Homens)",2007
58367,"Romulus, My Father",2007
58376,"Zeitgeist: The Movie",2007
58381,"Jellyfish (Meduzot)",2007
58418,"Then She Found Me",2007
58992,"Joy Division",2007
59018,"Visitor, The",2007
59065,"Chapter 27",2007
59141,"Son of Rambow",2007
59143,"Super High Me",2007
59339,"Mister Lonely",2007
59362,"Anamorph",2007
59418,"American Crime, An",2007
59429,"American Pie Presents Beta House (American Pie 6: Beta House)",2007
59549,"Shelter",2007
59604,"Girl Next Door, The",2007
59709,"Oxford Murders, The",2007
59729,"Savage Grace",2007
59795,"What Would Jesus Buy?",2007
59910,"And When Did You Last See Your Father?",2007
59915,"Stuck",2007
59985,"Chaos Theory",2007
59995,"Boy A",2007
60141,"St. Trinian's",2007
60418,"Kabluey",2007
60471,"Rogue",2007
60482,"Towelhead (a.k.a. Nothing is Private)",2007
60503,"Katyn",2007
60526,"Death Defying Acts",2007
60654,"Last Mistress, The (vieille maîtresse, Une)",2007
61123,"High School Musical 2",2007
61312,"Noise",2007
61950,"Boot Camp",2007
64695,"Sword of the Stranger (Sutorejia: Mukô hadan)",2007
64993,"5 Centimeters per Second (Byôsoku 5 senchimêtoru)",2007
65037,"Ben X",2007
65642,"Timecrimes (Cronocrímenes, Los)",2007
66320,"11th Hour, The",2007
67534,"Big Stan",2007
68522,"Earth",2007
68690,"Love Songs (Les chansons d'amour)",2007
68923,"Catacombs",2007
69860,"Eichmann",2007
70495,"Kill Buljo: The Movie",2007
70533,"Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo)",2007
71131,"Most Hated Family in America, The",2007
71500,"Trick 'r Treat",2007
73469,"Mr. Warmth: The Don Rickles Project",2007
74508,"Persuasion",2007
76751,"American Drug War: The Last White Hope",2007
77233,"Union: The Business Behind Getting High, The",2007
77296,"Normal Adolescent Behavior",2007
80139,"Jackass 2.5",2007
81880,"Wedding Belles",2007
83219,"Pixar Story, The",2007
86377,"Louis C.K.: Shameless",2007
87572,"Have Dreams, Will Travel",2007
89678,"Northanger Abbey",2007
94192,"Devil's Diary",2007
110653,"Signal, The (Señal, La)",2007
127294,"Estomago: A Gastronomic Story",2007
