"movieId","title","year"
3077,"42 Up",1998
3184,"Montana",1998
3187,"Trans",1998
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",1998
3281,"Brandon Teena Story, The",1998
3569,"Idiots, The (Idioterne)",1998
3609,"Regret to Inform",1998
3783,"Croupier",1998
4070,"Amy",1998
4445,"T-Rex: Back to the Cretaceous",1998
5173,"Divorcing Jack",1998
6242,"Ringu (Ring)",1998
7034,"Show Me Love (Fucking _mål)",1998
7625,"Girl",1998
7649,"Babylon 5: In the Beginning",1998
7726,"Boy Meets Girl",1998
7811,"Babylon 5: The River of Souls",1998
7812,"Babylon 5: Thirdspace",1998
8157,"Jin Roh: The Wolf Brigade (Jin-Rô)",1998
8604,"Taxi",1998
8648,"Girl of Your Dreams, The (Niña de tus ojos, La)",1998
26999,"Lion King II: Simba's Pride, The",1998
27002,"From the Earth to the Moon",1998
27005,"Interview, The",1998
27020,"Gia",1998
27036,"Merlin",1998
27067,"Pentagon Wars, The",1998
27075,"Addams Family Reunion",1998
27155,"Batman/Superman Movie, The",1998
27186,"Kirikou and the Sorceress (Kirikou et la sorcière)",1998
27922,"Jerry Seinfeld: 'I'm Telling You for the Last Time'",1998
51372,"""Great Performances"" Cats",1998
56479,"Party Monster",1998
70062,"Judas Kiss",1998
72591,"Patriot, The",1998
95193,"Pocahontas II: Journey to a New World",1998
108979,"Cowboy Bebop",1998
