"movieId","title","year"
254,"Jefferson in Paris",1995
255,"Jerky Boys, The",1995
257,"Just Cause",1995
258,"Kid in King Arthur's Court, A",1995
259,"Kiss of Death",1995
262,"Little Princess, A",1995
267,"Major Payne",1995
271,"Losing Isaiah",1995
274,"Man of the House",1995
278,"Miami Rhapsody",1995
279,"My Family",1995
280,"Murder in the First",1995
283,"New Jersey Drive",1995
286,"Nemesis 2: Nebula",1995
292,"Outbreak",1995
294,"Perez Family, The",1995
295,"Pyromaniac's Love Story, A",1995
297,"Panther",1995
303,"Quick and the Dead, The",1995
304,"Roommates",1995
310,"Rent-a-Kid",1995
312,"Stuart Saves His Family",1995
322,"Swimming with Sharks",1995
325,"National Lampoon's Senior Trip",1995
327,"Tank Girl",1995
328,"Tales from the Crypt Presents: Demon Knight",1995
330,"Tales from the Hood",1995
332,"Village of the Damned",1995
333,"Tommy Boy",1995
335,"Underneath",1995
336,"Walking Dead, The",1995
338,"Virtuosity",1995
339,"While You Were Sleeping",1995
343,"Baby-Sitters Club, The",1995
358,"Higher Learning",1995
384,"Bad Company",1995
388,"Boys Life",1995
394,"Coldblooded",1995
397,"Fear, The",1995
407,"In the Mouth of Madness",1995
467,"Live Nude Girls",1995
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The",1995
562,"Welcome to the Dollhouse",1995
581,"Celluloid Closet, The",1995
585,"Brady Bunch Movie, The",1995
603,"Bye Bye, Love",1995
606,"Candyman: Farewell to the Flesh",1995
618,"Two Much",1995
627,"Last Supper, The",1995
632,"Land and Freedom (Tierra y libertad)",1995
633,"Denise Calls Up",1995
638,"Jack and Sarah",1995
645,"Nelly & Monsieur Arnaud",1995
649,"Cold Fever",1995
665,"Underground",1995
666,"All Things Fair (Lust och frgring stor)",1995
679,"Run of the Country, The",1995
688,"Operation Dumbo Drop",1995
696,"Butterfly Kiss",1995
700,"Angus",1995
714,"Dead Man",1995
715,"Horseman on the Roof, The (Hussard sur le toit, Le)",1995
717,"Mouth to Mouth (Boca a boca)",1995
728,"Cold Comfort Farm",1995
741,"Ghost in the Shell (Kôkaku kidôtai)",1995
745,"Wallace & Gromit: A Close Shave",1995
753,"Month by the Lake, A",1995
754,"Gold Diggers: The Secret of Bear Mountain",1995
764,"Heavy",1995
767,"Grass Harp, The",1995
768,"Someone Else's America",1995
816,"Two Deaths",1995
821,"Crude Oasis, The",1995
831,"Stonewall",1995
843,"Lotto Land",1995
846,"Flirt",1995
850,"Cyclo (Xich lo)",1995
864,"Wife, The",1995
888,"Land Before Time III: The Time of the Great Giving",1995
891,"Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers)",1995
985,"Small Wonders",1995
989,"Brother of Sleep (Schlafes Bruder)",1995
1087,"Madame Butterfly",1995
1115,"Sleepover",1995
1116,"Single Girl, A (Fille seule, La)",1995
1118,"North Star (a.k.a. Tashunga)",1995
1119,"Drunks",1995
1138,"Dadetown",1995
1146,"Curtis's Charm",1995
1170,"Best of the Best 3: No Turning Back",1995
1308,"I Shot a Man in Vegas",1995
1309,"Parallel Sons",1995
1315,"Paris Was a Woman",1995
1318,"Blue Juice",1995
1364,"Zero Kelvin (Kjrlighetens kjtere)",1995
1406,"Judgement in Stone, A (Crmonie, La)",1995
1421,"Grateful Dead",1995
1428,"Angel Baby",1995
1716,"Other Voices, Other Rooms",1995
1720,"Time Tracers",1995
1872,"Go Now",1995
2103,"Tall Tale",1995
2483,"Day of the Beast, The (Día de la Bestia, El)",1995
2818,"Iron Eagle IV",1995
3046,"Incredibly True Adventure of Two Girls in Love, The",1995
3446,"Funny Bones",1995
3477,"Empire Records",1995
3573,"Carnosaur 2",1995
3960,"Haunted",1995
4193,"Fantasticks, The",1995
4750,"3 Ninjas Knuckle Up",1995
6557,"Born to Be Wild",1995
6857,"Ninja Scroll (Jûbei ninpûchô)",1995
7669,"Pride and Prejudice",1995
8676,"Fist of the North Star",1995
8701,"Dr. Jekyll and Ms. Hyde",1995
8839,"Mangler, The",1995
26903,"Whisper of the Heart (Mimi wo sumaseba)",1995
43677,"Tuskegee Airmen, The",1995
51357,"Citizen X",1995
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper",1995
96473,"Prime Suspect: Inner Circles",1995
96520,"Prime Suspect: The Lost Child",1995
