"movieId","title","year"
46062,"High School Musical",2006
46322,"Jet Li's Fearless (Huo Yuan Jia)",2006
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",2006
46337,"Garfield: A Tail of Two Kitties",2006
46430,"Waist Deep",2006
46530,"Superman Returns",2006
46578,"Little Miss Sunshine",2006
46723,"Babel",2006
46762,"Thief Lord, The",2006
46770,"Krrish",2006
46850,"Wordplay",2006
46865,"Little Man",2006
46948,"Monster House",2006
46965,"Snakes on a Plane",2006
46967,"Scoop",2006
46970,"Talladega Nights: The Ballad of Ricky Bobby",2006
46972,"Night at the Museum",2006
46974,"World Trade Center",2006
46976,"Stranger than Fiction",2006
47044,"Miami Vice",2006
47099,"Pursuit of Happyness, The",2006
47122,"John Tucker Must Die",2006
47124,"Ant Bully, The",2006
47200,"Crank",2006
47261,"Night Listener, The",2006
47264,"Barnyard: The Original Party Animals",2006
47382,"Step Up",2006
47384,"Zoom",2006
47394,"Bon Cop, Bad Cop",2006
47423,"Half Nelson",2006
47503,"2:37",2006
47516,"Material Girls",2006
47518,"Accepted",2006
47610,"Illusionist, The",2006
47629,"Queen, The",2006
47640,"Beerfest",2006
47642,"How to Eat Fried Worms",2006
47644,"Invincible",2006
47646,"Idlewild",2006
47810,"Wicker Man, The",2006
47894,"Wind That Shakes the Barley, The",2006
47950,"Hollywoodland",2006
47952,"Covenant, The",2006
47970,"Last Kiss, The",2006
47978,"SherryBaby",2006
47997,"Idiocracy",2006
47999,"Jesus Camp",2006
48043,"Fountain, The",2006
48082,"Science of Sleep, The (La science des rêves)",2006
48142,"Black Dahlia, The",2006
48159,"Everyone's Hero",2006
48161,"Gridiron Gang",2006
48262,"Bridge, The",2006
48304,"Apocalypto",2006
48319,"Flyboys",2006
48322,"Jackass Number Two",2006
48326,"All the King's Men",2006
48385,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",2006
48394,"Pan's Labyrinth (Laberinto del fauno, El)",2006
48412,"Guardian, The",2006
48414,"Open Season",2006
48416,"School for Scoundrels",2006
48516,"Departed, The",2006
48518,"Texas Chainsaw Massacre: The Beginning, The",2006
48520,"Employee of the Month",2006
48522,"Stormbreaker (Alex Rider: Operation Stormbreaker)",2006
48560,"Running With Scissors",2006
48591,"Grudge 2, The",2006
48593,"Man of the Year",2006
48596,"Marine, The",2006
48598,"Infamous",2006
48660,"Elementary Particles, The (Elementarteilchen)",2006
48682,"Offside",2006
48696,"Little Children",2006
48698,"Deliver Us from Evil",2006
48738,"Last King of Scotland, The",2006
48741,"U.S. vs. John Lennon, The",2006
48744,"Shortbus",2006
48774,"Children of Men",2006
48780,"Prestige, The",2006
48783,"Flags of Our Fathers",2006
48791,"Flicka",2006
48856,"Guide to Recognizing Your Saints, A",2006
48877,"Saw III",2006
48879,"Catch a Fire",2006
48943,"The Butterfly Effect 2",2006
48982,"Flushed Away",2006
48997,"Perfume: The Story of a Murderer",2006
49013,"Santa Clause 3: The Escape Clause, The",2006
49130,"Good Year, A",2006
49132,"Shut Up & Sing",2006
49205,"Return, The",2006
49220,"For Your Consideration",2006
49272,"Casino Royale",2006
49274,"Happy Feet",2006
49276,"Let's Go to Prison",2006
49278,"Déj_ Vu (Deja Vu)",2006
49280,"Bobby",2006
49282,"Deck the Halls",2006
49284,"10 Items or Less",2006
49286,"Holiday, The",2006
49330,"London to Brighton",2006
49347,"Fast Food Nation",2006
49396,"Tenacious D in The Pick of Destiny",2006
49524,"Nativity Story, The",2006
49526,"National Lampoon's Van Wilder: The Rise of Taj",2006
49528,"Turistas",2006
49530,"Blood Diamond",2006
49642,"Unaccompanied Minors",2006
49644,"Off the Black",2006
49647,"Charlotte's Web",2006
49649,"Eragon",2006
49651,"Rocky Balboa",2006
49666,"Fur: An Imaginary Portrait of Diane Arbus",2006
49772,"Painted Veil, The",2006
49793,"We Are Marshall",2006
49822,"Good Shepherd, The",2006
49824,"Dreamgirls",2006
49917,"When the Levees Broke: A Requiem in Four Acts",2006
49932,"Inland Empire",2006
49957,"History Boys, The",2006
49961,"Notes on a Scandal",2006
50005,"Curse of the Golden Flower (Man cheng jin dai huang jin jia)",2006
50011,"Bothersome Man, The (Brysomme mannen, Den)",2006
50064,"Good German, The",2006
50068,"Letters from Iwo Jima",2006
50160,"Miss Potter",2006
50183,"Loving Annabelle",2006
50189,"American Pie Presents The Naked Mile (American Pie 5: The Naked Mile)",2006
50274,"Venus",2006
50447,"Dead Girl, The",2006
50514,"After the Wedding (Efter brylluppet)",2006
50651,"Kenny",2006
50792,"Catch and Release",2006
50794,"Smokin' Aces",2006
50842,"Boss of It All, The (Direktøren for det hele)",2006
50851,"Cocaine Cowboys",2006
50858,"Lonely Hearts",2006
50886,"Five Fingers",2006
50912,"Paris, I Love You (Paris, je t'aime)",2006
50954,"It's a Boy Girl Thing",2006
51063,"Trailer Park Boys: The Movie",2006
51091,"Black Snake Moan",2006
51094,"Gray Matters",2006
51174,"Factory Girl",2006
51187,"Kidulthood",2006
51304,"Karla",2006
51418,"Breaking and Entering",2006
51471,"Amazing Grace",2006
51660,"Ultimate Gift, The",2006
51666,"Abandoned, The",2006
51709,"Host, The (Gwoemul)",2006
51884,"Namesake, The",2006
52005,"Jindabyne",2006
52042,"Black Book (Zwartboek)",2006
52299,"American Hardcore",2006
52356,"Copying Beethoven",2006
52591,"Contract, The",2006
52606,"Big Nothing",2006
52806,"Tales from Earthsea (Gedo Senki)",2006
52885,"Paprika (Papurika)",2006
52950,"Day Watch (Dnevnoy dozor)",2006
52952,"This Is England",2006
52967,"Away from Her",2006
53024,"Jonestown: The Life and Death of Peoples Temple",2006
53123,"Once",2006
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana)",2006
53318,"Cashback",2006
53349,"Ten Canoes",2006
53352,"Sheitan",2006
53468,"Fido",2006
53550,"Rescue Dawn",2006
53574,"TV Set, The",2006
53578,"Valet, The (La doublure)",2006
53912,"Awesome; I Fuckin Shot That!",2006
54094,"Driving Lessons",2006
54328,"My Best Friend (Mon meilleur ami)",2006
54372,"Tell No One (Ne le dis _ personne)",2006
54491,"If I Were You (Se Eu Fosse Você)",2006
54910,"Behind the Mask: The Rise of Leslie Vernon",2006
54958,"Bordertown",2006
55178,"Stephanie Daley",2006
55190,"Love and Other Disasters",2006
55391,"10th & Wolf",2006
55553,"Black Sheep",2006
56003,"Southland Tales",2006
56012,"Evening with Kevin Smith 2: Evening Harder, An",2006
56715,"Wristcutters: A Love Story",2006
56719,"Vitus",2006
56744,"Longford",2006
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo)",2006
58347,"Penelope",2006
58816,"Gymnast, The",2006
59387,"Fall, The",2006
59440,"Bella",2006
60137,"Rape of Europa, The",2006
60609,"Death Note",2006
60707,"Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland",2006
61009,"Inside Paris (Dans Paris)",2006
63515,"The Island",2006
67138,"Live Free or Die",2006
67871,"Rest Stop",2006
67949,"Exterminating Angels, The (anges exterminateurs, Les)",2006
69140,"Sweeney Todd",2006
69251,"Special",2006
69339,"Chain Reaction",2006
70008,"Kill Your Darlings",2006
74152,"Zach Galifianakis: Live at the Purple Onion",2006
76808,"Way I Spent the End of the World, The (Cum mi-am petrecut sfarsitul lumii)",2006
79228,"Like Minds (Murderous Intent)",2006
85777,"Death Note 2: The Last Name",2006
88063,"Bugmaster (Mushishi)",2006
91233,"Lifted",2006
94681,"Boys Love",2006
95600,"Candles on Bay Street",2006
96486,"Prime Suspect 7: The Final Act",2006
126921,"The Fox and the Hound 2",2006
131248,"Brother Bear 2",2006
