"movieId","title","year"
61323,"Burn After Reading",2008
61348,"Disaster Movie",2008
61350,"Babylon A.D.",2008
61352,"Traitor",2008
61394,"Onion Movie, The",2008
61401,"Spirit, The",2008
61406,"John Adams",2008
61465,"Bangkok Dangerous",2008
61697,"Righteous Kill",2008
61729,"Ghost Town",2008
61986,"Appaloosa",2008
62081,"Eagle Eye",2008
62155,"Nick and Norah's Infinite Playlist",2008
62203,"Martyrs",2008
62250,"Gomorrah (Gomorra)",2008
62293,"Duchess, The",2008
62374,"Body of Lies",2008
62376,"City of Ember",2008
62394,"Max Payne",2008
62434,"Zack and Miri Make a Porno",2008
62437,"W.",2008
62511,"Synecdoche, New York",2008
62553,"Secret Life of Bees, The",2008
62577,"Flash of Genius",2008
62644,"Wave, The (Welle, Die)",2008
62718,"Angus, Thongs and Perfect Snogging",2008
62733,"Quarantine",2008
62792,"Pride and Glory",2008
62849,"RocknRolla",2008
62912,"High School Musical 3: Senior Year",2008
62956,"Futurama: Bender's Game",2008
62999,"Madagascar: Escape 2 Africa",2008
63033,"Blindness",2008
63062,"Changeling",2008
63082,"Slumdog Millionaire",2008
63113,"Quantum of Solace",2008
63131,"Role Models",2008
63189,"Sauna",2008
63393,"Camp Rock",2008
63446,"Christmas Tale, A (Un conte de Noël)",2008
63479,"Sex Drive",2008
63540,"Beverly Hills Chihuahua",2008
63808,"Class, The (Entre les murs)",2008
63853,"Australia",2008
63859,"Bolt",2008
63876,"Milk",2008
63992,"Twilight",2008
64030,"Transporter 3",2008
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",2008
64116,"Igor",2008
64197,"Hunger",2008
64231,"Punisher: War Zone",2008
64285,"Wallace and Gromit in 'A Matter of Loaf and Death'",2008
64497,"Day the Earth Stood Still, The",2008
64499,"Che: Part One",2008
64508,"Starship Troopers 3: Marauder",2008
64575,"Doubt",2008
64614,"Gran Torino",2008
64620,"Frost/Nixon",2008
64622,"Reader, The",2008
64716,"Seven Pounds",2008
64839,"Wrestler, The",2008
64957,"Curious Case of Benjamin Button, The",2008
64969,"Yes Man",2008
64983,"Valkyrie",2008
65088,"Bedtime Stories",2008
65126,"Choke",2008
65130,"Revolutionary Road",2008
65188,"Dear Zachary: A Letter to a Son About His Father",2008
65216,"Defiance",2008
65225,"Zeitgeist: Addendum",2008
65230,"Marley & Me",2008
65261,"Ponyo (Gake no ue no Ponyo)",2008
65435,"Open Season 2",2008
65465,"Last Chance Harvey",2008
65514,"Ip Man",2008
65558,"Recruiter, The",2008
65577,"Tale of Despereaux, The",2008
65685,"Inkheart",2008
65731,"Alphabet Killer, The",2008
65817,"Donkey Punch",2008
65868,"Repo! The Genetic Opera",2008
66130,"Chocolate",2008
66200,"Two Lovers",2008
66371,"Departures (Okuribito)",2008
66744,"Divo, Il",2008
66934,"Dr. Horrible's Sing-Along Blog",2008
67073,"Day of the Dead",2008
67168,"Dance of the Dead",2008
67223,"Sugar",2008
67252,"Ong-Bak 2: The Beginning (Ong Bak 2)",2008
67267,"Sunshine Cleaning",2008
67295,"Kung Fu Panda: Secrets of the Furious Five",2008
67508,"Baader Meinhof Komplex, Der",2008
67665,"Anvil! The Story of Anvil",2008
68288,"Informers, The",2008
68659,"Fanboys",2008
68838,"Every Little Step",2008
68848,"Brothers Bloom, The",2008
69324,"Flame and Citron (Flammen & Citronen)",2008
69394,"Stoning of Soraya M., The",2008
69458,"Tyson",2008
69481,"Hurt Locker, The",2008
69493,"Tu£sday",2008
69818,"Franklyn",2008
70862,"It Might Get Loud",2008
71282,"Food, Inc.",2008
71732,"I Sell the Dead",2008
72483,"Keith",2008
73211,"Pontypool",2008
74148,"More Than a Game",2008
78019,"Adam Resurrected",2008
78332,"Beautiful Person, The (La belle personne)",2008
79008,"South Park: Imaginationland",2008
79299,"No. 1 Ladies' Detective Agency, The",2008
80844,"Lake Mungo",2008
84173,"Ca$h",2008
85736,"BURN-E",2008
86347,"Louis C.K.: Chewed Up",2008
87960,"Between the Folds",2008
88280,"Frontier of the Dawn (La frontière de l'aube)",2008
89367,"Restraint",2008
93729,"Pageant",2008
93948,"Midnight Movie",2008
94949,"Boy Meets Boy",2008
95175,"Front of the Class",2008
95311,"Presto",2008
96069,"Little Mermaid: Ariel's Beginning, The",2008
